TimeSinceMark,CurrentStage,AltitudeASL,DownRange,SpeedSurface,SpeedOrbital,Mass,Acceleration,Q,AoA,AoS,AoD,AltitudeTrue,Pitch,GravityLosses,DragLosses,SteeringLosses,DeltaVExpended
150.103160802275,0,836.93454884172,7270.32346560418,3.98835671141244,174.100788226139,0.512100007319532,1.00136228223641,8.23033991367519,-175.169599722011,-179.823123647511,175.166390193089,262.96744878439,85.0956787109375,101.265420280724,1122.72149427039,364.000849612612,638.15248164569
150.343160796911,0,835.973886216502,7270.32578083335,4.00561303499712,174.098817905793,0.512100007319532,1.01522328162278,8.35639075134259,-175.162471366619,-179.823113354463,175.159267543276,262.012870373222,85.0579620361328,101.265420280724,1125.24018354773,364.000849612612,638.15248164569
150.583160791546,0,835.014956746995,7270.32780896312,3.98739152154382,174.096595503247,0.512100007319532,1.00763593446079,8.32489147027126,-175.143253732945,-179.823076499852,175.140083618238,261.057396808203,85.0157196044922,101.265420280724,1127.53079728931,364.000849612612,638.15248164569
150.823160786182,0,834.060552503297,7270.32988949498,3.97853317820217,174.095608649622,0.512100007319532,0.979496179194275,8.2353566674247,-175.120886326653,-179.822998963896,175.117751879566,260.099791440431,84.9861236572266,101.265420280724,1129.66542355703,364.000849612612,638.15248164569
151.063160780817,0,833.102445364988,7270.33211758596,3.99735192306881,174.095892300399,0.512100007319532,0.986106854991429,8.3132046103487,-175.100641690878,-179.82299852901,175.097518229908,259.14217308413,84.9683929443359,101.265420280724,1132.22465018953,364.000849612612,638.15248164569
151.303160775453,0,832.144243192347,7270.33368612997,3.98593973311836,174.096045506333,0.512100007319532,1.00170094375193,8.31788479429338,-175.091630577008,-179.823071057232,175.088532364073,258.185104610861,84.9693511962891,101.265420280724,1134.72683256524,364.000849612612,638.15248164569
151.543160770088,0,831.197985822265,7270.334596139,3.91083244053053,174.09541895872,0.512100007319532,1.0165463114903,8.12133069373724,-175.099491105795,-179.82312687936,175.096380579545,257.229642684514,84.9954772949219,101.265420280724,1137.09981264323,364.000849612612,638.15248164569
151.783160764724,0,830.271569261153,7270.33545235992,3.84909788434671,174.095463740547,0.512100007319532,0.991117122646945,7.74743948521462,-175.118747692148,-179.82310366378,175.115621462589,256.281115061144,85.0384735107422,101.265420280724,1139.25035453396,364.000849612612,638.15248164569
152.02316075936,0,829.337542424223,7270.33701785758,3.92007198125028,174.097175619452,0.512100007319532,0.976193960838332,7.89686233736508,-175.127962245514,-179.823055253924,175.124838846861,255.34146308287,85.0544799804688,101.265420280724,1141.46782823433,364.000849612612,638.15248164569
152.263160753995,0,828.38513749484,7270.33918360972,3.98889830783896,174.097104694405,0.512100007319532,0.995848545945066,8.21967151772098,-175.128317531589,-179.823083021508,175.125166020522,254.404491124182,85.0365661621094,101.265420280724,1143.96802461518,364.000849612612,638.15248164569
152.503160748631,0,827.421212491638,7270.34120889352,4.02542464163281,174.096118534138,0.512100007319532,1.00230874638013,8.42360489855603,-175.119206630533,-179.823071986317,175.116057952123,253.460976642318,85.0055206298828,101.265420280724,1146.33845528187,364.000849612612,638.15248164569
152.743160743266,0,826.455095229961,7270.34311398403,4.02585118686097,174.095059607125,0.512100007319532,0.974106730434378,8.44788173265836,-175.107776570377,-179.823001696574,175.104627447729,252.505688536708,84.9828216552734,101.265420280724,1148.48310374441,364.000849612612,638.15248164569
152.983160737902,0,825.486646712478,7270.34519016296,4.03894434383265,174.095074410791,0.512100007319532,0.97595251123923,8.49971314418955,-175.097610926173,-179.822962878012,175.094491644202,251.542324551927,84.9728393554688,101.265420280724,1150.95521015832,364.000849612612,638.15248164569
153.223160732538,0,824.517693491117,7270.34690393261,4.03469175553284,174.095187892144,0.512100007319532,0.986266563307753,8.50862291607766,-175.094959635542,-179.822971951206,175.091838767027,250.575254675981,84.9772796630859,101.265420280724,1153.44508496599,364.000849612612,638.15248164569
153.463160727173,0,823.547531103785,7270.34828982327,4.04975027354398,174.09589550121,0.512100007319532,0.990188730928007,8.53228230877771,-175.098026343208,-179.823079115789,175.094922041635,249.606971914939,84.9898468017578,101.265420280724,1155.57147990701,364.000849612612,638.15248164569
